,gridCell.minX,gridCell.minY,gridCell.size,statistics.DebrisMaskArea,statistics.GlacierMaskArea,statistics.afterGlacierMask,statistics.meanElevationDifference,statistics.pointsWithinDebrisMask,statistics.result_avgX,statistics.result_avgY,statistics.result_count_2010,statistics.result_count_2011,statistics.result_count_2012,statistics.result_count_2013,statistics.result_count_2014,statistics.result_count_2015,statistics.result_count_2016,statistics.result_count_2017,statistics.result_count_2018,statistics.result_count_2019,statistics.result_offsetX,statistics.result_offsetY,statistics.result_refDifference_2010,statistics.result_refDifference_2011,statistics.result_refDifference_2012,statistics.result_refDifference_2013,statistics.result_refDifference_2014,statistics.result_refDifference_2015,statistics.result_refDifference_2016,statistics.result_refDifference_2017,statistics.result_refDifference_2018,statistics.result_refDifference_2019,statistics.result_total,statistics.tdx2_filtered,statistics.tdx_filtered,timeseries.dates,timeseries.averages
11,-1300000,500000,100000,14.126532885594283,65.6573922720787,484,-9.688888055182597,158,-1256708.1429281833,503715.4419337094,25,102,59,67,78,77,47,8,8,13,-6708.142928183312,1753715.4419337094,-5.5964743732465285,-9.46707644866511,-13.881813002972464,-5.997771569648384,-1.3812356838510158,-5.773257610530696,-26.551807484718154,-15.07972906965199,-10.221198830767321,-27.720838841169623,484,,1412948.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-38.59192333930832, nan, 3.869072752796559, -11.888608532486762, -4.782574262526598, 8.07310481991802, -65.07752896017318, -2.73457598719422, -21.97502549237015, nan, -11.563259966084363, -3.5778539642615215, nan, -2.7385170920648423, 1.0766598333113269, -1.1920587049952784, -2.653298761352429, nan, -3.915979969880775, -6.030790087605055, -8.54200523970062, -59.89053306176387, -10.924279870477974, nan, nan, nan, -15.07972906965199, nan, nan, nan, -10.221198830767321, nan, nan]"
12,-1200000,-100000,100000,1.8330034798338044,11.398104098333999,927,-5.084237407185204,9,-1112391.1903696156,-395.17861902544325,52,163,33,8,172,164,96,79,160,0,37608.809630384436,1149604.8213809745,-7.736019156593311,-1.9578249646342138,-9.857335895119583,8.454072937649471,-3.301865199665049,-4.396038329093239,-8.800541464055831,-4.935906542270033,-7.564815077139576,0.0,927,,144159.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, nan, -1.9578249646342138, nan, nan, nan, -4.284755245983858, -14.501153102732689, nan, nan, 8.454072937649471, nan, nan, nan, -0.43584166320163825, -20.97567700785608, nan, nan, -4.396038329093239, nan, nan, -3.496493369686353, -9.15414467034713, nan, nan, -12.44535047766667, -2.3903323268813423, nan, nan, -49.091552380321446, -7.303640628691891, nan]"
13,-1200000,0,100000,60.92013028143955,453.84573022596976,10196,-4.156374197903447,496,-1128580.5332569033,58021.638456847395,174,1035,1253,1032,1500,1454,1713,1119,693,223,21419.46674309671,1208021.6384568473,-5.830381650128329,-2.914994778387076,-3.404227703808658,-3.5280634811296703,-5.1242910057122515,-3.774074293711774,-1.5969195369276161,-5.064333343967826,-12.165616418120688,-1.9426080970071185,10196,,65171.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-3.423114858245818, 1.4904673197443175, -11.83513880656095, -5.164961089146408, -2.818868307731291, 1.406814927607563, 2.518071294281981, -10.57928585561581, -2.9340916565689374, -0.8635817723920011, -5.964489733558701, -7.472621878242041, -0.561147884321318, -2.214169243910688, -6.875970030264147, -6.231254324406576, -9.626327640173152, 1.3740900383885202, -7.245486135934926, -10.371671239355347, -0.4523811697721006, 1.8096000461032369, -6.057297887370029, -6.98656768980742, 1.4904200611844576, -0.10838428763381325, -24.337352233772613, -5.060390816510164, -7.421685723987223, 2.643086148041092, -13.49385193311227, -23.854365144073878, -19.044737857038424]"
14,-1200000,100000,100000,218.1424583765115,1130.7228878311048,9530,-1.2885452931458494,2292,-1145992.7057208023,134915.76488442227,872,812,998,459,1246,1243,1258,1379,925,338,4007.2942791976966,1284915.7648844223,-1.7185777814386956,-6.051922604503421,-2.275993125859002,-2.1054407992291466,-3.8861999819446296,0.4345357484542035,-2.4802528313910006,3.538988411822502,-4.444038354291006,11.903753150665981,9530,,82615.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, 0.6136942332611616, -10.521113347489527, -6.228911157584329, -5.647299098534527, 2.0443037575257654, -7.265162563089209, 0.7681508689369784, 3.11031901998638, 3.8376335091249727, -18.341020874427358, -3.191392336910006, 0.5091431790309654, 0.43970043219619004, -8.361381163476084, -0.5610089127941704, 3.975073475322795, 8.775878180927762, -7.125934943752098, -4.416278300665189, 0.8735223286903016, 3.1111959416601986, -5.877336906795912, -16.331172970428433, 4.524460302334375, 3.4384943221223327, 6.047675331131158, -14.757229608373704, -30.694082087067596, 6.053832089526835, -4.329027837862059, -11.906487678082538, 20.24799619482415]"
15,-1200000,200000,100000,56.62573666431069,423.1562259458002,2755,-10.090152112434225,776,-1143571.9349157715,254933.91817137058,69,357,360,310,353,362,330,341,211,62,6428.065084228525,1404933.9181713706,-7.266194257637611,-11.308359610409376,-8.431175140503413,-11.624925999294547,-9.892176867989056,-9.49141638833547,-11.807940170391227,-7.342373159406167,-8.553615794960546,-23.999251151608874,2755,,115861.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-8.971044087475123, 13.679628453609894, -7.379273412028007, -7.482313588898083, -18.51254924078625, -11.542056461831994, -5.291136846027241, -17.881858177263005, -10.983780184799452, -0.7026530330482618, -19.173735899435012, -24.691774636468775, -39.78928037004996, 6.48226076487148, -8.747822005545222, -11.938268938613513, -10.457799134279808, -0.7241318537440141, -9.6480861234774, -16.80959711268957, -15.49652071969353, 10.70431920355403, -10.686847767461487, -17.721821342387802, -16.004769333076247, -0.8507892226431067, -4.3682305920735285, -8.68524113269034, -33.42111987696946, -18.63826011362207, -8.852011881075445, 1.1791707880055355, -6.260011644066886]"
16,-1200000,300000,100000,180.84313740420842,1171.3600945040046,12540,0.9019264130551895,1215,-1137048.1752457938,370208.0277878653,452,1630,1748,1206,1912,1676,1812,579,1439,86,12951.82475420623,1520208.0277878654,-3.675930428121663,2.211501267121007,4.4530144979951745,2.8825207231935517,2.3551831399892604,0.5356615401066845,0.0950521425809653,-5.2146221585922765,-1.7324997932332473,-22.721378858122957,12540,,69616.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-26.021689226181845, 24.690388374864614, -1.2908979447492714, -1.2102787135389248, -0.6352628240024102, 22.49513648337363, -4.022011720037035, -2.2301990640841933, -1.998335844161151, 15.043036056924862, -5.520937971211878, -8.399527713325838, -0.21337551879124406, 13.406645162217256, -1.3033604487868087, -2.233503781622671, -1.34243709029182, 15.429123389081196, -4.338039490380805, -5.050450265386492, 0.9032586288494713, 12.062369417960387, -7.6150370638479785, -12.300085320021623, -0.04637982687542696, -0.7830602347614106, -3.6354791341950854, -24.4760677670282, -0.8167029076008193, -0.08575184032341886, -3.9809188088686556, 1.9455567475255027, 0.24582576255882033]"
17,-1200000,400000,100000,179.57978207241393,1270.036513185884,16332,-2.2800061383880537,2208,-1141659.3166845455,447208.35724746296,320,2050,1487,2391,1347,2181,2954,1764,1743,95,8340.683315454517,1597208.357247463,-9.703775898481622,-2.682481269091804,-1.1970241039534577,-2.7555592521842662,-8.45634008994334,0.32973020442257683,-1.1967149565899244,1.0020335037975199,-4.078190158090049,-7.546373647612626,16332,,84462.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-25.19247898843474, 0.7935746209884508, -2.367626243261803, -5.125698653239436, -2.9154298716465776, 3.8454379499972724, -0.43152864494491927, -5.935783011708877, 0.6527988208842954, 5.3559193836501295, -0.6923586258601381, -13.811320546435594, -10.716575680076522, -5.33862345813326, -8.396825072587461, -12.16325834175176, -4.737626528564294, 4.224057143558877, 3.0033226452592223, -6.747457338924106, 0.2555306289336085, -0.9423085467285828, -2.379125336518584, -3.5080420727472794, 7.963406020528405, 5.442231243692176, 3.8805778576803434, -3.9557510907062925, 4.8496021285101705, -63.55043990687684, -5.958451963501516, -4.202703774316556, -0.29984169081985784]"
18,-1200000,500000,100000,13.178849522265175,53.72322862464002,565,-7.195371180080421,303,-1119389.8234631077,503865.87629402254,50,51,106,64,90,52,63,54,35,0,30610.176536892308,1653865.8762940224,-7.135290897402911,-8.672509337778932,-8.371722781806545,0.29882835139623865,-0.9217023791718677,-9.329488488790966,-17.461990823023203,-3.2906260490502537,-15.775964320704537,0.0,565,,1807820.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-8.500646759732193, nan, -7.0374164913297745, -4.0552441641354635, -11.451335124486764, -12.270497870855252, -4.785030520455343, -10.02372701421828, nan, 3.9200847502986784, -3.102957962724235, nan, nan, 3.120219899447699, -5.041686852101001, -11.481668567929448, nan, nan, -4.713319928084729, -9.93159743149178, nan, 5.310176598186128, -42.691656675454915, -17.142878601273136, nan, -0.16977855402908573, -13.133298917963167, nan, nan, nan, -15.75426559585782, -15.792238364339573, nan]"
19,-1200000,700000,100000,13.205222619086296,140.17584375009105,194,-27.061054618124263,11,-1122030.6070167632,725247.483375495,56,22,8,12,5,76,8,0,7,0,27969.392983236816,1875247.4833754948,-23.219324910221196,-45.37235774242115,-33.06921517208508,-22.033684000023072,-90.0600648125588,-20.349273088248925,-32.5993853944488,0.0,-23.538919901170694,0.0,194,,60382.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-42.38708821411604, nan, nan, -45.37235774242115, nan, nan, nan, -33.06921517208508, nan, nan, nan, -22.033684000023072, nan, nan, -90.0600648125588, nan, nan, nan, -60.91544326958214, -46.73824388490211, -8.98194435823862, nan, nan, -32.5993853944488, nan, nan, nan, nan, nan, nan, -23.538919901170694, nan, nan]"
20,-1100000,-200000,100000,0.22779619273644322,0.8872013636755199,2,-46.67443372714615,0,-1020332.9995710009,-102945.53856743085,0,0,0,0,0,0,0,2,0,0,29667.000428999076,947054.4614325692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.67443372714615,0.0,0.0,2,,335093.0,,
21,-1100000,-100000,100000,28.294073155710628,237.44752123840462,2822,-2.1657282577812764,312,-1037448.4909388903,-60847.45520430478,36,452,537,201,242,217,531,276,143,187,12551.50906110974,989152.5447956952,-30.736883389279203,0.2749628823442393,3.253009744852715,-8.76860812621508,-4.462524460488518,-6.108727215713037,-0.8890993405746686,-13.925306708251735,0.6125371013827643,8.12626608123988,2822,,29576.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[18.326457495700147, nan, 10.737462092033253, -12.93212689565694, 1.6070938589054427, 5.955600526980753, -23.079261217402813, 10.3207384588509, 3.142083897208627, 10.919639240700775, -24.89226993840836, -6.738915482700104, -27.889381686310116, 0.4466928300342364, -18.866130201922324, 1.5888265148001675, 2.8715188830740455, nan, 6.8933744407251005, -20.958906007714322, 3.6610188505637145, 2.4661574089748317, -20.737801853739697, -4.819094803043265, 1.8908154582596934, -9.254491291825067, -6.943406683167295, -24.005040131486354, -58.510293643423154, -24.34018319757979, -3.3610234217961192, -6.5531615851105585, 11.522254814886175]"
